date,time,external_temp(℃),internal_temp(℃),cumulative_light(J/cm²),light_amount(W/m²),wind_direction,wind_speed(m/s),leeward_vent_aperture(%),windward_vent_aperture(%)
11-07-2023,23:50:00,21.82,22.52,612,0,237.76,0,100,100
11-07-2023,23:55:00,21.8,22.5,612,0,221.08,0,100,100
12-07-2023,0:00:00,21.8,22.5,612,0,215.64,0,100,100
12-07-2023,0:05:00,21.72,22.42,612,0,213.32,0,100,100
12-07-2023,0:10:00,21.7,22.32,612,0,213.84,0,100,100
12-07-2023,0:15:00,21.62,22.3,612,0,234.16,0,100,100
12-07-2023,0:20:00,21.6,22.22,612,0,270.76,0,100,100
12-07-2023,0:25:00,21.6,22.28,612,0.84,288.76,0,100,100
12-07-2023,0:30:00,21.6,22.3,612,1,294.36,0,100,100
12-07-2023,0:35:00,21.68,22.3,612,0.16,292.48,0,100,100
12-07-2023,0:40:00,21.7,22.38,612,0,281.08,0,100,100
12-07-2023,0:45:00,21.7,22.4,612,0,248.76,0,100,100
12-07-2023,0:50:00,21.7,22.4,612,0,232.08,0,100,100
12-07-2023,0:55:00,21.7,22.4,612,0,226.64,0.17,100,100
12-07-2023,1:00:00,21.7,22.4,612,0,225.16,0.12,100,100
12-07-2023,1:05:00,21.7,22.4,612,0,223.33,0.02,100,100
12-07-2023,1:10:00,21.7,22.4,612,0,222.17,0,100,100
12-07-2023,1:15:00,21.62,22.48,612,0,222,0.08,100,100
12-07-2023,1:20:00,21.68,22.5,612,0.83,242.83,0.02,100,100
12-07-2023,1:25:00,21.7,22.42,612,1,277.83,0,100,100
12-07-2023,1:30:00,21.7,22.4,612,1,295.67,0,100,100
12-07-2023,1:35:00,21.7,22.4,612,0.17,301.33,0,100,100
12-07-2023,1:40:00,21.7,22.48,612,0,303.67,0.17,100,100
12-07-2023,1:45:00,21.7,22.5,612,0,304.83,0.12,100,100
12-07-2023,1:50:00,21.7,22.42,612,0,305,0.02,100,100
12-07-2023,1:55:00,21.7,22.48,612,0,305,0,100,100
12-07-2023,2:00:00,21.7,22.42,612,0,305,0,100,100
